street_edge_id;description;x1;y1;x2;y2;geom
260;West Oradell;-74.043887;40.961334;-74.042827;40.961853;0102000020E610000008000000B11875ADBD8252C09D47C5FF1D7B44404F745DF8C18252C02ACAA5F10B7B44405531957EC28252C04ED4D2DC0A7B44401FBC7669C38252C031EF71A6097B44406C257497C48252C0D8D7BAD4087B44401897AAB4C58252C0857D3B89087B44401D3A3DEFC68252C0C66CC9AA087B44400D6E6B0BCF8252C0354415FE0C7B4440
261;West Oradell;-74.046296;40.961983;-74.043887;40.961334;0102000020E6100000020000000D6E6B0BCF8252C0354415FE0C7B4440E17B7F83F68252C06B274A42227B4440
262;West Oradell;-74.048586;40.95783;-74.0457951;40.9580146;0102000020E6100000090000004B34924EEE8252C0960BF038A07A4440A228D027F28252C0B91798158A7A4440195932C7F28252C049D8B793887A4440E9BAF083F38252C06DE2E47E877A4440CA87A06AF48252C0E54691B5867A44405FB7088CF58252C080812040867A4440AB2006BAF68252C050FD8348867A4440A148F7730A8352C0923D42CD907A4440C84274081C8352C05890662C9A7A4440
263;West Oradell;-74.045328;40.963199;-74.044847;40.964143;0102000020E610000002000000B894F3C5DE8252C06BD5AE09697B4440F56569A7E68252C01C45D61A4A7B4440
264;North Oradell;-74.034185;40.962648;-74.033035;40.962323;0102000020E610000002000000E527D53E1D8252C024986A662D7B4440E1404816308252C0A8C7B60C387B4440
265;North Oradell;-74.035817;40.963109;-74.034185;40.962648;0102000020E610000003000000E1404816308252C0A8C7B60C387B444097C45911358252C0A65F22DE3A7B444003E962D34A8252C0DCBDDC27477B4440
266;South Oradell;-74.0426722;40.9507565;-74.0417853;40.9505141;0102000020E610000002000000073D409CAC8252C085F12E72AA794440B2DC2D24BB8252C0CEFA9463B2794440
267;South Oradell;-74.04353941863522;40.950977174398716;-74.0426722;40.9507565;0102000020E610000002000000B2DC2D24BB8252C0CEFA9463B279444002C88E59C98252C07AA4BB9EB9794440
268;South Oradell;-74.0353782;40.9488402;-74.0328714;40.9482264;0102000020E61000000200000052FEA4901A8252C0179A907B5F79444072FFECA2438252C0A7107E9873794440
269;South Oradell;-74.0357284;40.9489314;-74.0353782;40.9488402;0102000020E61000000200000072FFECA2438252C0A7107E98737944407562C55F498252C0E192889576794440
270;South Oradell;-74.0366974;40.9491769;-74.0357284;40.9489314;0102000020E6100000020000007562C55F498252C0E19288957679444049360D40598252C030CFEFA07E794440
271;South Oradell;-74.0392734;40.9498444;-74.0384305;40.9496306;0102000020E610000002000000D02A33A5758252C0F323D97E8D79444093269474838252C0F624558094794440
272;South Oradell;-74.0401228;40.9500683;-74.0392734;40.9498444;0102000020E61000000200000093269474838252C0F624558094794440BC74385F918252C0B0BB8AD69B794440
273;South Oradell;-74.0375492;40.9493971;-74.0366974;40.9491769;0102000020E61000000200000049360D40598252C030CFEFA07E7944406C7FC234678252C068B51BD885794440
274;South Oradell;-74.0384305;40.9496306;-74.0375492;40.9493971;0102000020E6100000020000006C7FC234678252C068B51BD885794440D02A33A5758252C0F323D97E8D794440
275;South Oradell;-74.0409835;40.9503078;-74.0401228;40.9500683;0102000020E610000003000000BC74385F918252C0B0BB8AD69B794440D4F02DAC9B8252C095D7A5A1A17944403D0B42799F8252C01D119DAFA3794440
276;South Oradell;-74.0417853;40.9505141;-74.0409835;40.9503078;0102000020E6100000020000003D0B42799F8252C01D119DAFA3794440073D409CAC8252C085F12E72AA794440
277;Central Oradell;-74.035677;40.959698;-74.034128;40.95927;0102000020E6100000020000002FF834272F8252C05704FF5BC97A44400B0E2F88488252C0B0045262D77A4440
278;Central Oradell;-74.0396916;40.9553718;-74.039737;40.9553155;0102000020E6100000030000003CDC0E0D8B8252C052EE3EC7477A4440482EA4688A8252C0E679CB30497A444042FBA24E8A8252C0A542869F497A4440
279;Central Oradell;-74.0392709;40.9562981;-74.0396916;40.9553718;0102000020E61000000300000042FBA24E8A8252C0A542869F497A444007B5DFDA898252C0EB8CEF8B4B7A4440CFCB176A838252C00C5DE4F9677A4440
280;South Oradell;-74.030364;40.941809;-74.029708;40.943513;0102000020E6100000070000007E1B62BCE68152C0E92CB308C578444091F12895F08152C0098B8A389D784440E3175E49F28152C06F675F7990784440B493C151F28152C0F279C5538F784440607E5D3CF28152C028A72CF98E78444049F7730AF28152C0A510C8258E78444073BED87BF18152C00B0A83328D784440
281;Central Oradell;-74.037302;40.959871;-74.035756;40.959439;0102000020E610000002000000B1A888D3498252C0E4C0ABE5CE7A4440D384ED27638252C07DB08C0DDD7A4440
282;East Oradell;-74.003035;40.953322;-74.003097;40.952363;0102000020E610000002000000CE6DC2BD328052C0D175E107E7794440936FB6B9318052C056478E74067A4440
283;East Oradell;-74.0029907;40.9538513;-74.003035;40.953322;0102000020E610000002000000936FB6B9318052C056478E74067A44404CACE7FF308052C0A05FA5CC177A4440
284;South Oradell;-74.0428189;40.9470593;-74.0425345;40.9469811;0102000020E610000002000000E99C9FE2B88252C00E373BAD36794440A5C97B8BBD8252C0B36F383D39794440
285;Central Oradell;-74.036662;40.961178;-74.035343;40.960789;0102000020E6100000020000001F49490F438252C0A3AD4A22FB7A444062C092AB588252C03DD175E1077B4440
286;South Oradell;-74.0445291;40.9460206;-74.044728;40.945341;0102000020E610000007000000CB4DD4D2DC8252C0B24813EF00794440E8667FA0DC8252C010E9B7AF03794440EE3D5C72DC8252C0029F1F4608794440D13E56F0DB8252C0E2E995B20C794440B33F506EDB8252C0BDAB1E300F79444019390B7BDA8252C080113466127944401A0E9590D98252C0D02BF93317794440
287;South Oradell;-74.029191;40.9436498;-74.028288;40.94343;0102000020E610000003000000A2B77878CF8152C05B087250C2784440D498B5B9D68152C018C5BCD8C57844409A95ED43DE8152C040F04284C9784440
288;South Oradell;-74.027421;40.943222;-74.027135;40.943154;0102000020E610000002000000ED647094BC8152C0B98B3045B9784440508E0244C18152C0116F9D7FBB784440
289;South Oradell;-74.028288;40.94343;-74.027421;40.943222;0102000020E610000002000000508E0244C18152C0116F9D7FBB784440A2B77878CF8152C05B087250C2784440
290;South Oradell;-74.0289028;40.9489732;-74.0301074;40.9473623;0102000020E61000000500000087979647ED8152C04FFBF72A4379444018E87F5EDD8152C0CEFE40B96D794440E8D610C1DD8152C0676FDF59717944403C235BA7DB8152C02BF5D14E72794440D230218BD98152C0E6632DF477794440
291;West Oradell;-74.049246;40.9588894;-74.0499006;40.9576037;0102000020E61000000400000040434992318352C0A9030FC2927A4440476BB1802E8352C00BF956DA987A4440A3073E062B8352C04436EBE7A87A44405DDDB1D8268352C093BD4AE3BC7A4440
292;South Oradell;-74.028851;40.942117;-74.02927179450111;40.941143416496246;0102000020E610000002000000F604CE96DF8152C03A593163777844403E5DDDB1D88152C0B900344A97784440
293;South Oradell;-74.028288;40.94343;-74.028851;40.942117;0102000020E6100000020000003E5DDDB1D88152C0B900344A97784440A2B77878CF8152C05B087250C2784440
294;South Oradell;-74.027735;40.944719;-74.028288;40.94343;0102000020E610000002000000A2B77878CF8152C05B087250C2784440187D0569C68152C075745C8DEC784440
295;South Oradell;-74.038618;40.943662;-74.03861824056744;40.94366149075032;0102000020E6100000020000000A11A4B8788252C035A254E6C97844405DC2A1B7788252C02E3D9AEAC9784440
296;West Oradell;-74.044867;40.957762;-74.0455153;40.9563069;0102000020E610000002000000EE3D01B9E98252C03638B643687A4440DB6AD619DF8252C000ADF9F1977A4440
297;South Oradell;-74.0370724;40.9478914;-74.0363108;40.9476769;0102000020E610000003000000769F88EA528252C05B56067A4D794440773870BD5C8252C0AC2814D8527944406465EA645F8252C07094618154794440
298;South Oradell;-74.033386;40.946849;-74.0311831;40.9462954;0102000020E61000000300000007AC66E7FE8152C078AD29352079444028486C770F8252C04B3E7617287944403B8908FF228252C00AA0185932794440
299;South Oradell;-74.0363108;40.9476769;-74.033386;40.946849;0102000020E6100000020000003B8908FF228252C00AA0185932794440769F88EA528252C05B56067A4D794440
300;West Oradell;-74.0498341;40.9546552;-74.04984386675596;40.95463195293635;0102000020E610000002000000E06754A4308352C004CA3C61317A4440706E5D7B308352C0697A3F24327A4440
301;South Oradell;-74.041431;40.945923;-74.0409091;40.9457855;0102000020E610000002000000F6A633419E8252C0F8C3CF7F0F794440998235CEA68252C061C43E0114794440
302;South Oradell;-74.04517084642316;40.94696700480833;-74.041431;40.945923;0102000020E610000003000000998235CEA68252C061C43E01147944400554933BC78252C05DDDB1D826794440B0074314E48252C07C05FE3636794440
303;West Oradell;-74.0462001;40.9536868;-74.04620837706283;40.9536600436672;0102000020E6100000020000004F12FB13F58252C0BA864588117A44409AA443F1F48252C03E50B868127A4440
304;South Oradell;-74.0417853;40.9505141;-74.0423389;40.9493495;0102000020E61000000200000050B637AEB58252C0AA7CCF4884794440073D409CAC8252C085F12E72AA794440
305;South Oradell;-74.0410099;40.9523021;-74.0417853;40.9505141;0102000020E610000002000000073D409CAC8252C085F12E72AA794440FCD3FCE79F8252C0C0B40309E5794440
306;West Oradell;-74.043514;40.962927;-74.042949;40.963615;0102000020E610000007000000569929ADBF8252C0AF777FBC577B44400FB9196EC08252C0C37E4FAC537B444032755776C18252C01975ADBD4F7B4440D80FB1C1C28252C0505260014C7B44406C257497C48252C094DDCCE8477B4440187D0569C68252C0D177B7B2447B4440C3BAF1EEC88252C0BBB72231417B4440
307;South Oradell;-74.0350943;40.9430791;-74.0352562;40.9427463;0102000020E610000002000000CD7E38A3418252C0677627E9AB784440AAB129FC3E8252C04305E2D0B6784440
308;South Oradell;-74.034343;40.944798;-74.0350943;40.9430791;0102000020E610000004000000AAB129FC3E8252C04305E2D0B6784440C81D801E348252C0AE9FFEB3E67844401B1F775B338252C0F3114251EA7844402E76FBAC328252C0C1A90F24EF784440
309;Central Oradell;-74.032475;40.958268;-74.030884;40.958522;0102000020E6100000090000000F7EE200FA8152C08E3F51D9B07A4440A092CE1B028252C06857C62BB57A444021DB430C058252C04F0FC0BCB67A4440D50792770E8252C0944DB9C2BB7A444051F52B9D0F8252C0944DB9C2BB7A44408CF337A1108252C0EE98BA2BBB7A4440E50AEF72118252C012A3E716BA7A4440328E91EC118252C054C6BFCFB87A444002BC0512148252C0D3669C86A87A4440
310;South Oradell;-74.0423389;40.9493495;-74.0433157;40.948808;0102000020E61000000E000000D0B936AFC58252C07217618A727944406B083312C68252C018C627AE747944402387E354C68252C094F540D0767944404113BC7CC68252C0DA25057179794440A64EF685C68252C00E19EA0B7C7944403596B036C68252C084CD4AA47E7944403C1169C0C58252C08E6F946181794440C511B57EC48252C0F2B803D083794440FCB781F1C28252C0688709B4857944409799886DC18252C0BB2308FC86794440D91B21A8BF8252C0BB0963B087794440B7A79A0FBE8252C020459DB987794440C42D7A02BC8252C0CD8EF9258779444050B637AEB58252C0AA7CCF4884794440
311;South Oradell;-74.0417863;40.9491794;-74.0423389;40.9493495;0102000020E61000000200000050B637AEB58252C0AA7CCF4884794440EFFA71A0AC8252C0B984E8B57E794440
312;East Oradell;-74.017579;40.952349;-74.01673842909032;40.95145970672653;0102000020E61000000C000000E1610F3E128152C015ED816EC97944404F3FA88B148152C0A587A1D5C9794440C4211B48178152C0DAC87553CA794440E8DD5850188152C033E02C25CB794440F3CD91F0188152C0503B57EFCB7944401D058882198152C0A31F0DA7CC794440CF4D9B711A8152C03735D07CCE79444075029A081B8152C00C3A2174D0794440E68931FA1B8152C03A22DFA5D47944400E8DDDF41D8152C0833FB26FDD794440795105ED1F8152C03DA29D2EE67944402B86AB03208152C06CB07092E6794440
313;East Oradell;-74.017847;40.952867;-74.017579;40.952349;0102000020E6100000020000002B86AB03208152C06CB07092E67944403B55BE67248152C00438BD8BF7794440
314;East Oradell;-74.018037;40.953236;-74.017847;40.952867;0102000020E6100000020000003B55BE67248152C00438BD8BF77944408D47A984278152C057AF22A3037A4440
315;East Oradell;-74.019416;40.956185;-74.018506;40.954231;0102000020E610000004000000E831CA332F8152C029EACC3D247A4440C4279D48308152C04A24D1CB287A44409372F7393E8152C034F5BA45607A44403A419B1C3E8152C07FF62345647A4440
316;East Oradell;-74.018337;40.953872;-74.018037;40.953236;0102000020E6100000020000008D47A984278152C057AF22A3037A4440A2D3F36E2C8152C0F9484A7A187A4440
317;East Oradell;-74.018506;40.954231;-74.018337;40.953872;0102000020E610000002000000A2D3F36E2C8152C0F9484A7A187A4440E831CA332F8152C029EACC3D247A4440
318;South Oradell;-74.030219;40.946282;-74.0287817;40.9455752;0102000020E6100000080000004A0E338FD78152C04FF4AF9B08794440B58D3F51D98152C071766B990C79444025CD1FD3DA8152C033DC80CF0F79444060B1868BDC8152C044DFDDCA12794440234BE658DE8152C0310C5872157944408DB3E908E08152C0959D7E5017794440A4A7C821E28152C0174850FC18794440F12DAC1BEF8152C09065C1C41F794440
319;South Oradell;-74.0310832;40.9465179;-74.030219;40.946282;0102000020E610000002000000F12DAC1BEF8152C09065C1C41F7944401FDD6344FD8152C010CAA07F27794440
320;West Oradell;-74.041428;40.96319;-74.042089;40.962477;0102000020E6100000080000005EA10F96B18252C07B134372327B4440DCF63DEAAF8252C00F290648347B4440ADC090D5AD8252C00DC17119377B4440F6D4EAABAB8252C035ECF7C43A7B44402C64AE0CAA8252C0ABB4C5353E7B4440E5D18DB0A88252C0A35BAFE9417B4440211E8997A78252C0AD6D8AC7457B4440E048A0C1A68252C0C8EA56CF497B4440
321;South Oradell;-74.031772;40.947821;-74.0321228;40.9470914;0102000020E6100000040000002EDDC94C0E8252C053A97E4A3A7944400B804CC60C8252C07A3E5EA3407944407162FEC00B8252C0F51F88E2447944406D3B6D8D088252C023BBD23252794440
322;West Oradell;-74.0446079;40.9532683;-74.04461940723314;40.95323958491401;0102000020E61000000200000054B55B0BDB8252C0A93A35C1037A44402BE917DBDA8252C0216816B2047A4440
323;Central Oradell;-74.040269;40.954417;-74.0409623;40.9547258;0102000020E6100000050000009DB756209F8252C0DFD27B74347A44404D4A41B7978252C0B2D6506A2F7A444071546EA2968252C018D00B772E7A444049DBF813958252C0B43EE5982C7A4440BA826DC4938252C08BDF14562A7A4440
324;Central Oradell;-74.0409623;40.9547258;-74.04171453894661;40.95495155794092;0102000020E610000002000000C7227573AB8252C06D4F47DA3B7A44409DB756209F8252C0DFD27B74347A4440
325;West Oradell;-74.04171453894661;40.95495155794092;-74.0425919;40.9552069;0102000020E610000003000000C56460D3B98252C0EF343E38447A4440BE3FEFD7AE8252C0B15D90E33D7A4440C7227573AB8252C06D4F47DA3B7A4440
326;West Oradell;-74.042916;40.9553028;-74.0438212;40.9555297;0102000020E610000005000000C6376FF7CD8252C0A8ED15CC4E7A4440A450BB04CC8252C08AA658DA4E7A4440B1AB240DC98252C00225AA5C4D7A4440377172BFC38252C0F8F829334A7A4440691EC022BF8252C07CE3B55C477A4440
327;West Oradell;-74.0425919;40.9552069;-74.042916;40.9553028;0102000020E610000002000000691EC022BF8252C07CE3B55C477A4440C56460D3B98252C0EF343E38447A4440
328;North Oradell;-74.032859;40.965225;-74.030716;40.962673;0102000020E610000014000000B1DD3D40F78152C001DF6DDE387B4440F9F719170E8252C07E1D3867447B44403F709527108252C006B98B30457B44408BA548BE128252C0658D7A88467B44406667D13B158252C0882F1345487B44407D410B09188252C003E962D34A7B4440581D39D2198252C05CCCCF0D4D7B44406F2BBD361B8252C0E333D93F4F7B4440DF6A9DB81C8252C0A699EE75527B44400FD594641D8252C0D4B5F63E557B44401492CCEA1D8252C0790261A7587B4440AFB2B6291E8252C0EFCA2E185C7B4440C7F484251E8252C0058BC3995F7B44404AED45B41D8252C0E5D53906647B4440B0E600C11C8252C0778368AD687B4440B000A60C1C8252C004745FCE6C7B4440C2853C821B8252C05BEF37DA717B4440DAE1AFC91A8252C08C497F2F857B4440B70BCD751A8252C03196E997887B44404698A25C1A8252C00B24287E8C7B4440
329;North Oradell;-74.032214;40.968794;-74.032859;40.965225;0102000020E61000000C0000004698A25C1A8252C00B24287E8C7B4440103D29931A8252C0AA7F10C9907B44406F4562821A8252C0E3E13D07967B4440ED66463F1A8252C062BCE6559D7B44404C6F7F2E1A8252C09DBAF2599E7B4440D53E1D8F198252C068CA4E3FA87B4440BE16F4DE188252C047AD307DAF7B44402FBE688F178252C03C50A73CBA7B4440B9C15087158252C05952EE3EC77B444061C43E01148252C0ACFD9DEDD17B44408BA548BE128252C0D124B1A4DC7B44404B1E4FCB0F8252C0D0471971017C4440
330;South Oradell;-74.0369754;40.9462735;-74.0371576;40.9458968;0102000020E610000002000000103345CA608252C00EB27625137944406B7011CE5D8252C025C9737D1F794440
331;South Oradell;-74.0358969;40.9485403;-74.0363108;40.9476769;0102000020E610000002000000769F88EA528252C05B56067A4D794440C7E182224C8252C011B8BFC469794440
332;South Oradell;-74.0357284;40.9489314;-74.0358969;40.9485403;0102000020E610000002000000C7E182224C8252C011B8BFC4697944407562C55F498252C0E192889576794440
333;South Oradell;-74.0366548;40.9469345;-74.0369754;40.9462735;0102000020E6100000020000006B7011CE5D8252C025C9737D1F79444073CF5F8D588252C0207A522635794440
334;South Oradell;-74.0363108;40.9476769;-74.0366548;40.9469345;0102000020E61000000200000073CF5F8D588252C0207A522635794440769F88EA528252C05B56067A4D794440
335;South Oradell;-74.0350369;40.9496387;-74.0353782;40.9488402;0102000020E61000000200000072FFECA2438252C0A7107E9873794440CEE9680B3E8252C00BC2CBC28D794440
336;South Oradell;-74.0346081;40.9506092;-74.0350369;40.9496387;0102000020E610000002000000CEE9680B3E8252C00BC2CBC28D7944404F6BE404378252C06CA3F08FAD794440
337;West Oradell;-74.0422601;40.9559779;-74.0425919;40.9552069;0102000020E610000002000000C56460D3B98252C0EF343E38447A44403EDBB463B48252C07119DC7B5D7A4440
338;West Oradell;-74.0418139;40.9569622;-74.0422601;40.9559779;0102000020E6100000020000003EDBB463B48252C07119DC7B5D7A44402A413514AD8252C00D41C4BC7D7A4440
339;West Oradell;-74.039516;40.962656;-74.040351;40.959944;0102000020E61000000C00000019575C1C958252C0E7FEEA71DF7A44400803CFBD878252C0CC46E7FC147B4440261C7A8B878252C0C4211B48177B444020459DB9878252C0AC915D69197B44403D44A33B888252C0228E75711B7B44404F95EF19898252C02026E1421E7B4440F549EEB0898252C060ADDA35217B444030629F008A8252C0E223624A247B444001DE02098A8252C033164D67277B444066BD18CA898252C0B58CD47B2A7B4440DE21C500898252C03012DA722E7B4440CDEA1D6E878252C02BA6D24F387B4440
340;West Oradell;-74.040351;40.959944;-74.040685;40.9593303;0102000020E610000002000000041C42959A8252C0EB47D455CB7A444019575C1C958252C0E7FEEA71DF7A4440
341;West Oradell;-74.041392;40.957799;-74.0418139;40.9569622;0102000020E6100000020000002A413514AD8252C00D41C4BC7D7A44403A94A12AA68252C01D925A28997A4440
342;West Oradell;-74.041009;40.958602;-74.041392;40.957799;0102000020E6100000020000003A94A12AA68252C01D925A28997A4440DE7536E49F8252C0AAF06778B37A4440
343;West Oradell;-74.040685;40.9593303;-74.041009;40.958602;0102000020E610000002000000DE7536E49F8252C0AAF06778B37A4440041C42959A8252C0EB47D455CB7A4440
344;West Oradell;-74.042827;40.961853;-74.040983;40.961295;0102000020E610000003000000492C29779F8252C07767EDB60B7B4440299485AFAF8252C0A27F828B157B4440B11875ADBD8252C09D47C5FF1D7B4440
345;West Oradell;-74.04954075762177;40.963655895124674;-74.048234;40.963295;0102000020E61000000200000089230F44168352C03EB324404D7B44407E73FFAC2B8352C03C148D13597B4440
346;West Oradell;-74.04594;40.962773;-74.042827;40.961853;0102000020E610000002000000B11875ADBD8252C09D47C5FF1D7B4440026553AEF08252C0643C4A253C7B4440
347;West Oradell;-74.047154;40.962996;-74.04594;40.962773;0102000020E610000007000000026553AEF08252C0643C4A253C7B44404EB4AB90F28252C070B6B9313D7B4440124E0B5EF48252C0A5F78DAF3D7B4440B79A75C6F78252C0348463963D7B4440F1643733FA8252C0C8CD70033E7B44406D382C0DFC8252C0B071FDBB3E7B44400AF83592048352C0E316F373437B4440
348;West Oradell;-74.048234;40.963295;-74.047154;40.962996;0102000020E6100000020000000AF83592048352C0E316F373437B444089230F44168352C03EB324404D7B4440
349;West Oradell;-74.04447;40.958639;-74.041392;40.957799;0102000020E6100000020000003A94A12AA68252C01D925A28997A4440CDE9B298D88252C0C7D5C8AEB47A4440
350;West Oradell;-74.0467576;40.9592792;-74.04447;40.958639;0102000020E610000002000000CDE9B298D88252C0C7D5C8AEB47A4440BAB59613FE8252C0D4DD2BA9C97A4440
351;Central Oradell;-74.0368;40.956557;-74.034793;40.956003;0102000020E6100000020000004D486B0C3A8252C05FF0694E5E7A44408A1F63EE5A8252C043E1B375707A4440
352;Central Oradell;-74.04041003421665;40.957531077466946;-74.0368;40.956557;0102000020E6100000040000008A1F63EE5A8252C043E1B375707A444065E42CEC698252C0C878944A787A4440848252B4728252C09C1551137D7A444002D9F713968252C0E54FDB60907A4440
353;West Oradell;-74.041392;40.957799;-74.04041003421665;40.957531077466946;0102000020E61000000200000002D9F713968252C0E54FDB60907A44403A94A12AA68252C01D925A28997A4440
354;South Oradell;-74.027421;40.943222;-74.027995;40.941905;0102000020E610000003000000E65C8AABCA8152C02D78D15790784440E8B6E974C58152C0E5475744A8784440508E0244C18152C0116F9D7FBB784440
355;South Oradell;-74.027261;40.943682;-74.027421;40.943222;0102000020E610000002000000508E0244C18152C0116F9D7FBB78444033DDEBA4BE8152C075E95F92CA784440
356;South Oradell;-74.028261;40.941245;-74.0283920502782;40.9409193302788;0102000020E61000000200000052DAE32CD18152C060DC6B0B7078444025B03907CF8152C0034356B77A784440
357;South Oradell;-74.027995;40.941905;-74.028261;40.941245;0102000020E61000000200000025B03907CF8152C0034356B77A784440E65C8AABCA8152C02D78D15790784440
358;South Oradell;-74.04112;40.946593;-74.041431;40.945923;0102000020E610000002000000998235CEA68252C061C43E01147944408ACDC7B5A18252C0AFCF9CF529794440
359;South Oradell;-74.040809;40.947263;-74.04112;40.946593;0102000020E6100000020000008ACDC7B5A18252C0AFCF9CF5297944407A185A9D9C8252C0FDDAFAE93F794440
360;South Oradell;-74.0417385;40.9452729;-74.04205518395175;40.94457814713329;0102000020E610000002000000CDEC3908B18252C0153ACDEFE7784440FB1EF5D7AB8252C0C5A5CFB3FE784440
361;South Oradell;-74.041431;40.945923;-74.0417385;40.9452729;0102000020E610000002000000FB1EF5D7AB8252C0C5A5CFB3FE784440998235CEA68252C061C43E0114794440
362;East Oradell;-74.020484;40.956179;-74.020444;40.953871;0102000020E61000000300000090D959F44E8152C029CDE671187A44404EE72F994F8152C0B080F8AF627A4440D7851F9C4F8152C09D0FCF12647A4440
363;East Oradell;-74.020503;40.953871;-74.020453;40.95287;0102000020E610000002000000BA86191A4F8152C075ABE7A4F7794440139ED0EB4F8152C029CDE671187A4440
364;North Oradell;-74.03681;40.965187;-74.03539;40.965095;0102000020E610000002000000C0266BD4438252C03D44A33B887B44409C8A54185B8252C01EC3633F8B7B4440
365;South Oradell;-74.0425875;40.945498;-74.04289540842319;40.944801104967915;0102000020E610000003000000E01462CCBE8252C0EB871B3EEF7844400A302C7FBE8252C0616D8C9DF0784440FAEDEBC0B98252C07A37161406794440
366;South Oradell;-74.0249516;40.9457127;-74.025083;40.945901;0102000020E610000002000000E02BBAF59A8152C07920B24813794440E77E98CE988152C0B8F41E1D0D794440
367;East Oradell;-74.019842;40.951872;-74.01982942472539;40.951473044870575;0102000020E6100000050000006BACA2E2448152C0515F65DEC9794440CBA0DAE0448152C0876EF607CA794440CBA0DAE0448152C0317898F6CD794440CBA0DAE0448152C00A6AF816D679444095456117458152C033FD12F1D6794440
368;Central Oradell;-74.037917;40.962208;-74.037562;40.962109;0102000020E610000002000000A164726A678252C0F8174163267B444098BD6C3B6D8252C08BF9B9A1297B4440
369;Central Oradell;-74.037562;40.962109;-74.036446;40.961797;0102000020E6100000050000007B849A21558252C00932022A1C7B44408797F100608252C0EEA9413D227B4440BC1A457B618252C07140A610237B44408CBE8234638252C05F454607247B4440A164726A678252C0F8174163267B4440
370;Central Oradell;-74.033777;40.961032;-74.030833;40.960214;0102000020E610000005000000CEA8F92AF98152C0A794D74AE87A4440D0BDE204018252C0106734A8EC7A4440B747CA71028252C0C2813573ED7A4440F165A208298252C05ECEB6E4027B4440D9960167298252C06A34B918037B4440
371;Central Oradell;-74.035141;40.961431;-74.033777;40.961032;0102000020E610000002000000D9960167298252C06A34B918037B4440EB6F09C03F8252C0272EC72B107B4440
372;Central Oradell;-74.035431;40.961513;-74.035141;40.961431;0102000020E610000002000000EB6F09C03F8252C0272EC72B107B4440EF906280448252C0E4D6A4DB127B4440
373;Central Oradell;-74.036446;40.961797;-74.035431;40.961513;0102000020E610000003000000EF906280448252C0E4D6A4DB127B44408E23D6E2538252C0228E75711B7B44407B849A21558252C00932022A1C7B4440
374;Central Oradell;-74.0314198;40.9547256;-74.0315575;40.9542509;0102000020E610000003000000639CBF09058252C0DBD6BBE4247A44404B187211048252C07940D9942B7A4440995C31C8028252C0B653CE72347A4440
375;North Oradell;-74.0300882;40.9672707;-74.030204;40.966477;0102000020E610000005000000560DC2DCEE8152C008ABB184B57B44402D4C95DEED8152C0F6FA496BC27B4440F838D384ED8152C0D673D2FBC67B4440DA39CD02ED8152C0318C05CFCE7B4440B6BF0EF7EC8152C08470BB86CF7B4440
376;Central Oradell;-74.030833;40.960214;-74.030884;40.958522;0102000020E6100000090000000F7EE200FA8152C08E3F51D9B07A44401555BFD2F98152C03E062B4EB57A4440091DCFC2F98152C03C229518BA7A4440F1C3F7B4F98152C0C8409E5DBE7A4440E58B07A5F98152C0D899E72DC37A44408050CD9BF98152C00CE9F010C67A4440CE041E73F98152C0353DCD6ED27A4440E62FE35CF98152C0E4E3C924D97A4440CEA8F92AF98152C0A794D74AE87A4440
377;North Oradell;-74.030716;40.962673;-74.03083223969236;40.96024410818255;0102000020E61000000C0000000849C927F98152C00E696847E97A4440E6EAC726F98152C0E2EE0797E97A444045F30016F98152C020B24813EF7A444087E52A71F88152C09730E422087B4440571C7343F88152C0BD0D7BEB0D7B44402237C30DF88152C078EC67B1147B4440DA4246F6F78152C05EE0A8CB187B4440E64C24E2F78152C0EC18575C1C7B4440C3BB5CC4F78152C048F542A6217B4440DBE621AEF78152C05E3F0E94257B44402E895869F78152C00ABABDA4317B4440B1DD3D40F78152C001DF6DDE387B4440
378;Central Oradell;-74.03083223969236;40.96024410818255;-74.030833;40.960214;0102000020E610000002000000CEA8F92AF98152C0A794D74AE87A44400849C927F98152C00E696847E97A4440
379;North Oradell;-74.030204;40.966477;-74.030716;40.962673;0102000020E61000000F000000B1DD3D40F78152C001DF6DDE387B4440AB4E18DEF68152C08DE612584A7B4440288705ADF68152C03B110E07537B4440BED3AE53F68152C0D328C9DF627B4440056C0723F68152C02E69D6636C7B4440A663CE33F68152C01477BCC96F7B444064744012F68152C0D6743DD1757B4440A0A696ADF58152C0C7F65AD07B7B44403067B62BF48152C09C189293897B4440487B7203F48152C05AF5B9DA8A7B4440C5403278F38152C0B7BD384C8F7B44408ACC5CE0F28152C0AED4B320947B444031A13836F18152C0EFF494E6A07B4440EA3C2AFEEF8152C00E4B033FAA7B4440560DC2DCEE8152C008ABB184B57B4440
380;Central Oradell;-74.031317;40.955184;-74.0314198;40.9547256;0102000020E610000003000000995C31C8028252C0B653CE72347A444099171692028252C02C22D456367A4440C4B30419018252C0CCD42478437A4440
