street_edge_id,region_id,x1,y1,x2,y2,geom
1,"LAS JACARANDAS",-102.0500571,20.3532434,-102.0506474,20.3534189,0102000020E61000000200000028A897CE3D8359C0CE4939A9795A3440B0DBB122348359C02187D2286E5A3440
2,"Jardines del Carmen",-102.0362194,20.3494377,-102.0372191,20.3497067,0102000020E610000002000000575238CC618259C02CB1D76086593440C49E2C6B518259C04D7DC5BF74593440
3,"RAQUET CLUB",-102.0463884,20.352244,-102.04738366363212,20.35251145280103,0102000020E610000003000000896A7D55088359C0F13EC9303E5A3440A9E9C42F068359C00506FF113C5A34407B3A0D07F88259C05436ACA92C5A3440
4,"JARDINES DEL CERRO GRANDE",-102.04738366363212,20.35251145280103,-102.0474033,20.3525163,0102000020E6100000020000003DCED9A7088359C093CE1B823E5A3440896A7D55088359C0F13EC9303E5A3440
5,"RAQUET CLUB",-102.0453477,20.3519453,-102.0463884,20.352244,0102000020E6100000020000007B3A0D07F88259C05436ACA92C5A3440B91C0AFAE68259C01D7B5116195A3440
6,"RAQUET CLUB",-102.04461253245847,20.35173406612926,-102.0453477,20.3519453,0102000020E610000003000000B91C0AFAE68259C01D7B5116195A3440C4FD9133DE8259C099034E000F5A3440A8F985EEDA8259C00EEA663E0B5A3440
7,"LAS PALMAS",-102.0443227,20.3516508,-102.04461253245847,20.35173406612926,0102000020E610000002000000A8F985EEDA8259C00EEA663E0B5A34401BBEE02ED68259C0BC9C6DC9055A3440
8,CENTRO,-102.0212801,20.3421011,-102.0228279,20.3429048,0102000020E610000002000000EDFB2603768159C034A4E59BC85734408F6335A75C8159C0F66C0CF093573440
9,CENTRO,-102.0228279,20.3429048,-102.0239029,20.3435696,0102000020E610000003000000E47107A0878159C059E6632DF45734401C66C3F5838159C00900E9F6ED573440EDFB2603768159C034A4E59BC8573440
10,"SANTA FÉ",-102.0439148,20.3515469,-102.04391711515044,20.351547489713482,0102000020E6100000020000009253BB89CF8259C0704F2B04FF593440DD730580CF8259C09B8246FAFE593440
11,"LAS ARBOLEDAS",-102.04391711515044,20.351547489713482,-102.0443006078878,20.351645172712782,0102000020E6100000020000008C8437D2D58259C00199046B055A34409253BB89CF8259C0704F2B04FF593440
12,"LAS PALMAS",-102.0443006078878,20.351645172712782,-102.0443227,20.3516508,0102000020E6100000020000001BBEE02ED68259C0BC9C6DC9055A34408C8437D2D58259C00199046B055A3440
13,"SANTA FÉ",-102.0439131948697,20.35154643884352,-102.0439148,20.3515469,0102000020E610000002000000DD730580CF8259C09B8246FAFE59344002F54979CF8259C0B2DB89F2FE593440
14,"LAS ARBOLEDAS",-102.0432848,20.3513659,-102.0439131948697,20.35154643884352,0102000020E61000000200000002F54979CF8259C0B2DB89F2FE5934407D1A9C2DC58259C0FB6D991DF3593440
15,CENTRO,-102.0244844,20.3436061,-102.0253362,20.3437741,0102000020E610000004000000EA99B91B9F8159C03BB6549401583440DFF4D3249D8159C0BB0386F6FB5734405E9555229A8159C081817BF9F8573440C8500427918159C0C334C291F6573440
16,"LAS ARBOLEDAS",-102.0422591,20.3510959,-102.0432848,20.3513659,0102000020E6100000030000007D1A9C2DC58259C0FB6D991DF3593440559EE51EB78259C04451A04FE4593440561D835FB48259C07B42C06BE1593440
17,"Jardines del Carmen",-102.03618151483238,20.34942859214648,-102.0362194,20.3494377,0102000020E610000002000000C49E2C6B518259C04D7DC5BF7459344030BB45CC508259C0748EF72674593440
18,"TRES ESTRELLAS",-102.0351865,20.3491894,-102.03618151483238,20.34942859214648,0102000020E61000000400000030BB45CC508259C0748EF726745934407F43F2DF4D8259C0A8305B5771593440B2CB01CC468259C0881634886A593440AFB0E07E408259C0201CFD7964593440
19,"Jardines del Carmen",-102.0372191,20.3497067,-102.03772707433637,20.34985633999388,0102000020E610000002000000B49CD11E6A8259C06D92622F90593440575238CC618259C02CB1D76086593440
20,"SANTA FÉ",-102.03797628893113,20.349929754077554,-102.0382349,20.3500053,0102000020E6100000030000003744CB70728259C03AED84F299593440E4ECE75E718259C0F38876BA98593440E4BE19346E8259C011A911FF94593440
21,"LAS ARBOLEDAS",-102.03772707433637,20.34985633999388,-102.03797628893113,20.349929754077554,0102000020E610000002000000E4BE19346E8259C011A911FF94593440B49CD11E6A8259C06D92622F90593440
22,"LAS ARBOLEDAS",-102.0412276,20.3508002,-102.0422591,20.3510959,0102000020E610000002000000561D835FB48259C07B42C06BE1593440536C1679A38259C0256EBA0ACE593440
23,"SANTA FÉ",-102.0382349,20.3500053,-102.03921470594103,20.350271316049092,0102000020E6100000040000007FE2657E828259C061288761AB593440A2A1DA3B7E8259C00AF65FE7A659344066F3DD52738259C004D48A259B5934403744CB70728259C03AED84F299593440
24,"LAS ARBOLEDAS",-102.03921470594103,20.350271316049092,-102.0412276,20.3508002,0102000020E610000002000000536C1679A38259C0256EBA0ACE5934407FE2657E828259C061288761AB593440
25,"JARDINES DEL CERRO GRANDE",-102.0474033,20.3525163,-102.0482406,20.352741,0102000020E610000002000000B9D5BD5F168359C056F5F23B4D5A34403DCED9A7088359C093CE1B823E5A3440
26,CENTRO,-102.0298712,20.3477439,-102.0306298,20.3479636,0102000020E6100000020000001D52B1D6F58159C0CC327A2414593440E8C5E468E98159C02DE285BE05593440
27,"TRES ESTRELLAS",-102.0350974,20.3491627,-102.0351865,20.3491894,0102000020E610000002000000AFB0E07E408259C0201CFD79645934402D4B2A093F8259C0AA7B09BA62593440
28,"Jardines del Carmen",-102.03064152538978,20.34796683362643,-102.03493650639923,20.34912794080282,0102000020E610000005000000F51A54663C8259C031DEDF726059344050E449D2358259C0E3F49AC35A593440B67581DC0F8259C0C3DFE5D8305934401711C5E40D8259C0E27492AD2E593440B75CDF07F68159C0A884BA5A14593440
29,"TRES ESTRELLAS",-102.03493650639923,20.34912794080282,-102.0350974,20.3491627,0102000020E6100000020000002D4B2A093F8259C0AA7B09BA62593440F51A54663C8259C031DEDF7260593440
30,CENTRO,-102.0306298,20.3479636,-102.03064152538978,20.34796683362643,0102000020E610000002000000B75CDF07F68159C0A884BA5A145934401D52B1D6F58159C0CC327A2414593440
31,"JARDINES DEL CERRO GRANDE",-102.0483397,20.3527697,-102.04849035296824,20.352811253692245,0102000020E610000002000000E30A48771A8359C0DA449CD6515A34404DA665FF178359C00D85741D4F5A3440
32,"LAS JACARANDAS",-102.04849035296824,20.352811253692245,-102.0500571,20.3532434,0102000020E610000002000000B0DBB122348359C02187D2286E5A3440E30A48771A8359C0DA449CD6515A3440
33,"JARDINES DEL CERRO GRANDE",-102.0482406,20.352741,-102.0483397,20.3527697,0102000020E6100000020000004DA665FF178359C00D85741D4F5A3440B9D5BD5F168359C056F5F23B4D5A3440
34,CENTRO,-102.0253362,20.3437741,-102.0256143,20.344993,0102000020E610000006000000D63329AAA38159C05359147651583440715A4B5CA28159C01051966B1B583440A787B201A28159C09176ED1C145834409CC58B85A18159C0DB6EDD280D5834404352B06BA08159C02667CD3406583440EA99B91B9F8159C03BB6549401583440
35,CENTRO,-102.0262133,20.3466415,-102.026546,20.3467995,0102000020E610000004000000BC75FEEDB28159C0E7C41EDAC7583440C3DFE5D8B08159C024175234C55834400C676D09AF8159C03EDB59AAC1583440188E8C7AAD8159C0B7EF517FBD583440
36,CENTRO,-102.0295066,20.3476452,-102.0298712,20.3477439,0102000020E610000002000000E8C5E468E98159C02DE285BE055934400981A66FE38159C0839C9C46FF583440
37,CENTRO,-102.0283523,20.3473375,-102.0295066,20.3476452,0102000020E6100000030000000981A66FE38159C0839C9C46FF5834403C7F7FEFDB8159C03A933655F75834400C512A86D08159C0A52C431CEB583440
38,CENTRO,-102.0272129,20.346999,-102.0283523,20.3473375,0102000020E6100000020000000C512A86D08159C0A52C431CEB583440E0E12CDBBD8159C0A5BE2CEDD4583440
39,CENTRO,-102.026546,20.3467995,-102.0272129,20.346999,0102000020E610000002000000E0E12CDBBD8159C0A5BE2CEDD4583440BC75FEEDB28159C0E7C41EDAC7583440
40,CENTRO,-102.0260117,20.3463718,-102.0262133,20.3466415,0102000020E610000004000000188E8C7AAD8159C0B7EF517FBD583440492F6AF7AB8159C06C223317B8583440792C6CBCAA8159C09AA5530DB15834400E34FA2CAA8159C0B44181D2AB583440
41,CENTRO,-102.0256143,20.344993,-102.0260117,20.3463718,0102000020E6100000040000000E34FA2CAA8159C0B44181D2AB583440FF507AF0A48159C05A4524AF735834405352712DA48159C09281F22D62583440D63329AAA38159C05359147651583440
42,CENTRO,-102.0241389,20.3435913,-102.0244844,20.3436061,0102000020E610000002000000C8500427918159C0C334C291F6573440EE83E27D8B8159C0ACB07499F5573440
43,CENTRO,-102.0239029,20.3435696,-102.0241389,20.3435913,0102000020E610000003000000EE83E27D8B8159C0ACB07499F5573440D2A4B9BA888159C0831D5ABFF4573440E47107A0878159C059E6632DF4573440
44,"LOS MORENO",-102.01846530744254,20.323783810876538,-102.0182676,20.3236526,0102000020E610000002000000E424DE4B2B8159C0EF4394E5DA523440E2E41C892E8159C061B0EE7EE3523440
45,"LOS MORENO",-102.0185893,20.3238661,-102.01855256661987,20.323841721458948,0102000020E610000002000000E9B81AF72F8159C01CBF824AE75234408EE32C91308159C077C883E3E8523440
46,BANQUETES,-102.01855256661987,20.323841721458948,-102.01846530744254,20.323783810876538,0102000020E610000002000000E2E41C892E8159C061B0EE7EE3523440E9B81AF72F8159C01CBF824AE7523440
47,CAMPESTRE,-102.0187904,20.3287421,-102.0187567,20.3279269,0102000020E6100000020000002D454D4F338159C08AFA6E04F3533440A45EA6DC338159C08051387128543440
48,CAMPESTRE,-102.0188245,20.329803,-102.0187904,20.3287421,0102000020E610000002000000A45EA6DC338159C0805138712854344044F7AC6B348159C0681F2BF86D543440
49,CAMPESTRE,-102.0198882,20.3339075,-102.0188245,20.329803,0102000020E61000000700000044F7AC6B348159C0681F2BF86D54344026097888358159C076BB03E1AF5434404F6E803E368159C026FBE769C05434401F436C55378159C046A28625D4543440A1BF2BDD388159C0AE71EC8FE6543440EDF1423A3C8159C0E2D528DA0B553440E22428D9458159C09D6340F67A553440
50,CENTRO,-102.0202606,20.3349526,-102.02011802291109,20.3345524729441,0102000020E610000002000000A79D1A9D498159C041171A3BA55534406E991DF34B8159C0CEB51E74BF553440
51,CAMPESTRE,-102.02011802291109,20.3345524729441,-102.0198882,20.3339075,0102000020E610000002000000E22428D9458159C09D6340F67A553440A79D1A9D498159C041171A3BA5553440
52,BANQUETES,-102.017427,20.3327054,-102.0177848,20.3339162,0102000020E6100000020000006B97DB62238159C0C79A36887B55344050C422861D8159C0DD335C2E2C553440
53,BANQUETES,-102.0180301,20.3349795,-102.0183738,20.3364042,0102000020E6100000050000009C864D092D8159C0AF3CED951E563440AE6AA4002C8159C019B61C9E145634406D08E9842B8159C0BE9DE9CA0C563440CE925BEE278159C0751772B6CA553440FE75B867278159C097546D37C1553440
54,BANQUETES,-102.0177848,20.3339162,-102.0180301,20.3349795,0102000020E610000002000000FE75B867278159C097546D37C15534406B97DB62238159C0C79A36887B553440
55,BANQUETES,-102.0172714,20.3320972,-102.017427,20.3327054,0102000020E61000000200000050C422861D8159C0DD335C2E2C553440FE8980F91A8159C0DA17755204553440
56,BANQUETES,-102.0170653,20.3312777,-102.0172714,20.3320972,0102000020E610000002000000FE8980F91A8159C0DA177552045534405F590E99178159C0E464879DCE543440
57,BANQUETES,-102.0166064,20.3297787,-102.0170653,20.3312777,0102000020E6100000030000005F590E99178159C0E464879DCE543440033E3F8C108159C0A872DA5372543440E0394A14108159C0DA6A7B606C543440
58,"NUEVA BANQUETES",-102.0187478,20.3273976,-102.01903732567317,20.327693360206077,0102000020E610000006000000DACA54E8378159C0923349B6E3533440A988D349368159C0BCFD03F6E253344014596B28358159C0E04FE850E15334402754CB31348159C07130E58DDD5334408CC0B398338159C0745C3233D8533440CEF7F829338159C0F5C94054D0533440
59,CAMPESTRE,-102.01903732567317,20.327693360206077,-102.0190713,20.3276973,0102000020E610000002000000B372D476388159C0CD7C62F8E3533440DACA54E8378159C0923349B6E3533440
60,"LAS CARMELITAS",-102.05209973087896,20.34085928665107,-102.0532434,20.3420158,0102000020E610000002000000956E0157688359C01CB7F3588E5734405B101C9A558359C049B4E08D42573440
61,"SAN RAFAEL",-102.0292933,20.3532227,-102.02813719508079,20.353091224866485,0102000020E610000003000000152BF3FFCC8159C05F4EBF2F645A344034C1CB67D48159C07108B023695A34407C5F01F1DF8159C06FB488CD6C5A3440
62,"MÉXICO",-102.02813719508079,20.353091224866485,-102.0277764,20.3530309,0102000020E6100000020000007066AA16C78159C03AFAA93B605A3440152BF3FFCC8159C05F4EBF2F645A3440
63,"SAN RAFAEL",-102.0294941,20.3532386,-102.0292933,20.3532227,0102000020E6100000020000007C5F01F1DF8159C06FB488CD6C5A344032BB383BE38159C051AF4AD86D5A3440
64,"SAN RAFAEL",-102.0296783,20.3532527,-102.0294941,20.3532386,0102000020E61000000200000032BB383BE38159C051AF4AD86D5A3440A8F9CF3FE68159C044B9D9C46E5A3440
65,"SAN RAFAEL",-102.0308185,20.3533073,-102.0296783,20.3532527,0102000020E610000004000000A8F9CF3FE68159C044B9D9C46E5A3440E66E21D9ED8159C0012E6DDD725A3440F409EAA5F38159C04EDF217B735A3440276728EEF88159C025F0E258725A3440
66,OBRERA,-102.0350039,20.3514225,-102.034405,20.3517298,0102000020E610000002000000697407B1338259C05407D4F60A5A3440E16EFF803D8259C01D9430D3F6593440
67,OBRERA,-102.0355944,20.3511039,-102.0350039,20.3514225,0102000020E610000002000000E16EFF803D8259C01D9430D3F6593440EDFABB2D478259C080FFF7F1E1593440
68,"SAN RAFAEL",-102.03337768617251,20.352253017581553,-102.0325461,20.3526726,0102000020E61000000200000031C73C3C158259C0FE3163C0485A3440BCA129DC228259C01A6EF6402D5A3440
69,OBRERA,-102.033754,20.3520631,-102.03337768617251,20.352253017581553,0102000020E610000003000000BCA129DC228259C01A6EF6402D5A3440C43E0114238259C013A342D02C5A3440FD868906298259C0DDA0ACCE205A3440
70,OBRERA,-102.034405,20.3517298,-102.033754,20.3520631,0102000020E610000002000000FD868906298259C0DDA0ACCE205A3440697407B1338259C05407D4F60A5A3440
71,OBRERA,-102.0362188,20.3508046,-102.0355944,20.3511039,0102000020E610000002000000EDFABB2D478259C080FFF7F1E15934400660A868518259C04F498C54CE593440
72,"SAN RAFAEL",-102.0315484,20.3531499,-102.0308185,20.3533073,0102000020E610000003000000276728EEF88159C025F0E258725A3440A7FF5140FF8159C045A56CEC6D5A34406F8F94E3048259C0EE152708685A3440
73,"SAN RAFAEL",-102.0319501,20.3529778,-102.0315484,20.3531499,0102000020E6100000020000006F8F94E3048259C0EE152708685A3440A7A66E780B8259C0CB36CBC05C5A3440
74,"SAN RAFAEL",-102.0325461,20.3526726,-102.0319501,20.3529778,0102000020E610000002000000A7A66E780B8259C0CB36CBC05C5A344031C73C3C158259C0FE3163C0485A3440
75,"SANTA FÉ",-102.0368461,20.3504834,-102.03683185245346,20.350490695252592,0102000020E610000002000000476FFC735B8259C085A919C2B95934400D9FBEAF5B8259C078CAB447B9593440
76,OBRERA,-102.03683185245346,20.350490695252592,-102.0362188,20.3508046,0102000020E6100000020000000660A868518259C04F498C54CE593440476FFC735B8259C085A919C2B9593440
77,"SANTA FÉ",-102.0370797,20.3503456,-102.0368461,20.3504834,0102000020E6100000020000000D9FBEAF5B8259C078CAB447B95934401DB688835F8259C0294CCE3FB0593440
78,"MÉXICO",-102.0277764,20.3530309,-102.0295154,20.35306,0102000020E6100000030000009D6E8F94E38159C09886E123625A344084A7469EDA8159C04518F5FF605A34407066AA16C78159C03AFAA93B605A3440
79,"MÉXICO",-102.0295154,20.35306,-102.0296944,20.3530779,0102000020E610000002000000F5375783E68159C0BB703150635A34409D6E8F94E38159C09886E123625A3440
80,"TRES ESTRELLAS",-102.03445,20.3514487,-102.0345129,20.3514149,0102000020E61000000200000091329875358259C0BED3AE53F659344039D6C56D348259C0C2B8C08AF8593440
81,"TRES ESTRELLAS",-102.0325315,20.3524664,-102.03445,20.3514487,0102000020E61000000300000039D6C56D348259C0C2B8C08AF85934402D67A5FF1B8259C0A277CF262C5A3440C02500FF148259C059F0EC3C3B5A3440
82,"TRES ESTRELLAS",-102.0318395,20.3528139,-102.0325315,20.3524664,0102000020E610000002000000C02500FF148259C059F0EC3C3B5A344025CE8AA8098259C000130203525A3440
83,"TRES ESTRELLAS",-102.03000531871278,20.35309872661854,-102.0318395,20.3528139,0102000020E61000000900000025CE8AA8098259C000130203525A3440394B242C058259C02C3707BE585A34402AB3F798FE8159C01CE1FE6D605A3440CEBF023DF98159C0FC732C4A645A344071E316F3F38159C0EA3015D1655A3440C8C8A365EE8159C0C0B167CF655A3440697EEB79ED8159C04FE2186E655A3440A5E48BACEB8159C0144031B2645A3440F5A46D9BEB8159C0FC159BAD645A3440
84,"MÉXICO",-102.0296944,20.3530779,-102.03000531871278,20.35309872661854,0102000020E610000002000000F5A46D9BEB8159C0FC159BAD645A3440F5375783E68159C0BB703150635A3440
85,"TRES ESTRELLAS",-102.0345129,20.3514149,-102.035453,20.3509464,0102000020E610000002000000E3E2A8DC448259C021A68E9FD759344091329875358259C0BED3AE53F6593440
86,"TRES ESTRELLAS",-102.03737221713615,20.350003710385337,-102.0374208,20.3499808,0102000020E6100000020000002C0C361A658259C0593A7A57985934403E98704E648259C06C95D9D799593440
87,"TRES ESTRELLAS",-102.0359302,20.3507054,-102.0373681317704,20.35000563693507,0102000020E61000000300000075F74D3D648259C0410D2CF8995934400002D6AA5D8259C0B13ACD5DA6593440147C2EAE4C8259C0D5873FD4C7593440
88,"SANTA FÉ",-102.0373681317704,20.35000563693507,-102.03737221713615,20.350003710385337,0102000020E6100000020000003E98704E648259C06C95D9D79959344075F74D3D648259C0410D2CF899593440
89,"TRES ESTRELLAS",-102.035453,20.3509464,-102.0359302,20.3507054,0102000020E610000003000000147C2EAE4C8259C0D5873FD4C7593440AA72EB7F4A8259C03855AD3BCC593440E3E2A8DC448259C021A68E9FD7593440
90,CENTRO,-102.018342,20.3366152,-102.0182765,20.3366163,0102000020E610000003000000437232712B8159C0EFCC5F7C2C563440678D30FB2B8159C0CBAEC5B82C5634402B89EC832C8159C02556EB692C563440
91,BANQUETES,-102.018197,20.3364481,-102.0183738,20.3364042,0102000020E6100000060000009C864D092D8159C0AF3CED951E5634404ED5986B2C8159C044BA449A1D563440B42A78C02B8159C009D0A56E1D563440615DCB1A2B8159C0FD7D10131E563440C1C4C48B2A8159C07FCCBD761F563440A9F8BF232A8159C0244D727621563440
92,BANQUETES,-102.0181837,20.3364859,-102.018197,20.3364481,0102000020E610000003000000A9F8BF232A8159C0244D7276215634403E8A84002A8159C018B325AB225634407F34F7EB298159C0AC10A0F023563440
93,BANQUETES,-102.0184247,20.336542,-102.01839045336713,20.336588046496434,0102000020E6100000030000004FF1264F2D8159C03DED5BA22A56344036035C902D8159C0912CBBBB2956344012FCCADE2D8159C0FEBAD39D27563440
94,CENTRO,-102.01839045336713,20.336588046496434,-102.018342,20.3366152,0102000020E6100000030000002B89EC832C8159C02556EB692C563440DD5ED2182D8159C0965984622B5634404FF1264F2D8159C03DED5BA22A563440
95,BANQUETES,-102.0183738,20.3364042,-102.0184247,20.336542,0102000020E61000000400000012FCCADE2D8159C0FEBAD39D27563440ADEEA2F92D8159C0D6EB713A24563440C5D44CAD2D8159C0BF870101215634409C864D092D8159C0AF3CED951E563440
96,BANQUETES,-102.01820729072847,20.336570883238487,-102.0181837,20.3364859,0102000020E6100000040000007F34F7EB298159C0AC10A0F02356344014F4CDEC298159C0CF6A813D26563440A3DCC71B2A8159C02D53DD6D28563440908EE94E2A8159C08E4B688229563440
97,CENTRO,-102.0182459,20.3366048,-102.01820729072847,20.336570883238487,0102000020E610000003000000908EE94E2A8159C08E4B6882295634400E901E752A8159C00E620C512A5634404FF2D9F02A8159C037AD6FBB2B563440
98,CENTRO,-102.0182765,20.3366163,-102.0182459,20.3366048,0102000020E6100000020000004FF2D9F02A8159C037AD6FBB2B563440437232712B8159C0EFCC5F7C2C563440
99,"LOS MORENO",-102.0185746,20.3233698,-102.0182676,20.3236526,0102000020E610000002000000E424DE4B2B8159C0EF4394E5DA52344052E28453308159C09983FB5CC8523440
100,"MÉXICO",-102.0277764,20.3530309,-102.0261953,20.3528716,0102000020E610000002000000C5330D2FAD8159C0ECAF0DCB555A34407066AA16C78159C03AFAA93B605A3440
101,"MÉXICO",-102.02604455029729,20.352858843840146,-102.0259164,20.352848,0102000020E610000002000000869B429DA88159C082751C3F545A344004F1C2B6AA8159C0D6650AF5545A3440
102,"MÉXICO",-102.0261953,20.3528716,-102.02604455029729,20.352858843840146,0102000020E61000000200000004F1C2B6AA8159C0D6650AF5545A3440C5330D2FAD8159C0ECAF0DCB555A3440
103,BANQUETES,-102.016934,20.3313145,-102.0164674,20.3297859,0102000020E610000003000000CF1C48CD0D8159C0932E47D96C54344022EAF4720E8159C05F72ED5575543440310C5872158159C0CB30EE06D1543440
104,BANQUETES,-102.0173228,20.3327331,-102.016934,20.3313145,0102000020E610000002000000310C5872158159C0CB30EE06D154344069DE16D11B8159C0F4CB16FF2D553440
105,BANQUETES,-102.018197,20.3364481,-102.0173228,20.3327331,0102000020E61000000600000069DE16D11B8159C0F4CB16FF2D5534407EF49727218159C09C9F877F7D553440D5FC42D9258159C0FD2257A0CC5534405CA32FCE298159C0BC49C274105634406204430C2A8159C01D0BC0F517563440A9F8BF232A8159C0244D727621563440
106,CENTRO,-102.0175631,20.3404578,-102.0172499,20.3394047,0102000020E610000004000000FE16539F1A8159C0D39BF639E35634403F00A94D1C8159C01BBF4B0405573440A31EA2D11D8159C0C5B18927165734407307FBC01F8159C009AB0C3E28573440
107,CENTRO,-102.019781,20.3417843,-102.0175631,20.3404578,0102000020E61000000C0000007307FBC01F8159C009AB0C3E2857344056A1DC11298159C033294F6A795734407FBE2D582A8159C0ABDE2B0483573440C69569EA2B8159C08A09C5B1895734402AB4626E2D8159C0E17030E58D573440585AA1A3308159C0142A93759357344069BF5A5A328159C06C0D00B095573440A355D22F368159C0FF9254A698573440D7D58970388159C0ACDCB01298573440FA1862AB3A8159C0E98A08B59557344064ACDB453D8159C016DADE139057344042058717448159C048C9062D7F573440
108,CENTRO,-102.0199183,20.3417498,-102.019781,20.3417843,0102000020E61000000300000042058717448159C048C9062D7F5734406534F279458159C0196547F47C573440E2C56757468159C01F6A36EA7C573440
109,CENTRO,-102.0172244,20.3393204,-102.0174336,20.3384251,0102000020E6100000080000008076D1A11D8159C041A50007A35634401B6C45F61C8159C0E05C0D9AA756344075EB90F61A8159C061F07A7AB65634406AFB57561A8159C0E50B5A48C0563440ED38341B1A8159C0649E4B27C8563440C3A27D071A8159C001A60C1CD05634400A80F10C1A8159C0F197BB3BD75634405EAC5E341A8159C09ADDA4B3DD563440
110,CENTRO,-102.0172499,20.3394047,-102.0172244,20.3393204,0102000020E6100000020000005EAC5E341A8159C09ADDA4B3DD563440FE16539F1A8159C0D39BF639E3563440
111,"LAS MARGARITAS",-102.0504757,20.3535296,-102.0499531,20.3533931,0102000020E6100000020000005DB57C6E328359C0CF215FF8775A3440892F6EFE3A8359C0002B76EA805A3440
112,"SANTA FÉ",-102.0432304,20.3515622,-102.0422025,20.3512826,0102000020E610000004000000CE531D72B38259C063A70EA8ED593440F0092307B68259C038C0CC77F059344006AD7603BB8259C0FF0AF4E4F55934405A8C7049C48259C08382F7FAFF593440
113,"SANTA FÉ",-102.0422025,20.3512826,-102.0411506,20.3509843,0102000020E6100000020000007D4D2036A28259C0D2E8691BDA593440CE531D72B38259C063A70EA8ED593440
114,"SANTA FÉ",-102.04424672695545,20.351846667120437,-102.0432304,20.3515622,0102000020E6100000020000005A8C7049C48259C08382F7FAFF593440A34E39F0D48259C0277D889F125A3440
115,"RAQUET CLUB",-102.0442815,20.3518564,-102.04424672695545,20.351846667120437,0102000020E610000002000000A34E39F0D48259C0277D889F125A344057941282D58259C067E3D242135A3440
116,"JARDINES DEL CERRO GRANDE",-102.04990761107054,20.35338045119637,-102.0482867,20.3529298,0102000020E6100000040000003C551921178359C0A8C87C9B595A3440B40D92F41F8359C080E2B66C635A3440B003E78C288359C0D41DD5FA6C5A3440A557B1AF318359C023EF2824775A3440
117,"LAS MARGARITAS",-102.0499531,20.3533931,-102.04990761107054,20.35338045119637,0102000020E610000002000000A557B1AF318359C023EF2824775A34405DB57C6E328359C0CF215FF8775A3440
118,"JARDINES DEL CERRO GRANDE",-102.0482867,20.3529298,-102.0481864,20.3529035,0102000020E6100000020000002B07697C158359C0D9243FE2575A34403C551921178359C0A8C87C9B595A3440
119,"TRES ESTRELLAS",-102.036164,20.3495998,-102.0351399,20.3493387,0102000020E61000000200000039526CBB3F8259C027BAD3426E593440B952CF82508259C02AB05B5F7F593440
120,"TRES ESTRELLAS",-102.0374208,20.3499808,-102.036164,20.3495998,0102000020E610000003000000B952CF82508259C02AB05B5F7F5934400195E0C35B8259C0885979138D5934402C0C361A658259C0593A7A5798593440
121,"RAQUET CLUB",-102.04733846787992,20.35267941084638,-102.0463338,20.3524139,0102000020E610000002000000C3EC0A22F78259C0E3271FCC375A3440C5D8EC97078359C0C98EA732495A3440
122,"JARDINES DEL CERRO GRANDE",-102.0481864,20.3529035,-102.04733846787992,20.35267941084638,0102000020E610000002000000C5D8EC97078359C0C98EA732495A34402B07697C158359C0D9243FE2575A3440
123,"SANTA FÉ",-102.0401495,20.3507004,-102.0391309,20.3504273,0102000020E610000002000000D6F0E31E818259C02620819AB5593440D95C35CF918259C0B2B15C80C7593440
124,"SANTA FÉ",-102.0411506,20.3509843,-102.0401495,20.3507004,0102000020E610000003000000D95C35CF918259C0B2B15C80C7593440F4ED6EAF968259C014EF5B08CD5934407D4D2036A28259C0D2E8691BDA593440
125,"RAQUET CLUB",-102.0452868,20.3521423,-102.0442815,20.3518564,0102000020E61000000300000057941282D58259C067E3D242135A34405F97E13FDD8259C08DCE9E701B5A3440313C9BFAE58259C0C9096EFF255A3440
126,"RAQUET CLUB",-102.0463338,20.3524139,-102.0452868,20.3521423,0102000020E610000002000000313C9BFAE58259C0C9096EFF255A3440C3EC0A22F78259C0E3271FCC375A3440
127,"TRES ESTRELLAS",-102.03752409258026,20.35000590265148,-102.0374208,20.3499808,0102000020E6100000020000002C0C361A658259C0593A7A57985934406F9C73CB668259C0894BA1FC99593440
128,"SANTA FÉ",-102.0381104,20.3501501,-102.03752409258026,20.35000590265148,0102000020E6100000030000006F9C73CB668259C0894BA1FC99593440DF63FA6F6F8259C0E2B66C63A2593440CC689A66708259C0EE30DC6FA3593440
129,"SANTA FÉ",-102.0391309,20.3504273,-102.0381104,20.3501501,0102000020E610000002000000CC689A66708259C0EE30DC6FA3593440D6F0E31E818259C02620819AB5593440
130,CENTRO,-102.0206675,20.3426695,-102.02044451430937,20.34294811350388,0102000020E610000002000000D91582F64E8159C05CB99372CB573440C425C79D528159C030D63730B9573440
131,"MÉXICO",-102.02393964713697,20.352706030920196,-102.02358407801646,20.352675879373,0102000020E6100000020000005EF2CA66828159C0BDFE67F7485A3440FD61283A888159C07AE743F14A5A3440
132,"MÉXICO",-102.0240407,20.3527146,-102.02393964713697,20.352706030920196,0102000020E610000002000000FD61283A888159C07AE743F14A5A3440781101E2898159C05CD207814B5A3440
133,"MÉXICO",-102.0259164,20.352848,-102.0240407,20.3527146,0102000020E610000003000000781101E2898159C05CD207814B5A3440CDB7F41E9D8159C0139ED0EB4F5A3440869B429DA88159C082751C3F545A3440
134,CENTRO,-102.0209107,20.3424438,-102.0206675,20.3426695,0102000020E610000002000000C425C79D528159C030D63730B9573440BC28D599568159C0CDB79965AA573440
